language,id,text,file,node,lineNumber,lock,comment
en,line:0cee896,"Marline : You know <color=""purple"">Hotu</color=""purple"">? He was a great champion back in the day.",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,297,53434aa7,
en,line:0fd77cd,"Marline : It brings back such good memories. There was <color=""purple"">Napopo</color> too...",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,298,8263efb0,
en,line:0c9f204,"Marline : Oh look, this <color=\#FFC300>battery</color=\#FFC300> is from that time. I give it to you, it will surely be more useful to you than to me!",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,301,4e080b68,
en,line:06d96a0,Bulle : So cool! Thanks grandma!!!,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,303,3a6451d3,
en,line:04955e4,Marline : But on another subject...,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,305,a12fe70d,
en,line:079a3fe,Marline : My favorite place is not far from here.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,306,00b25462,
en,line:0c324c5,Marline : I used to go there to move my shell and meet partners.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,307,2fbc4b59,
en,line:07dde2e,Bulle : Partners?,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,308,0.00E+00,
en,line:02965dc,Marline : Partners to make l...,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,309,aca34e33,
en,line:022b531,Astère : Danse!,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,311,a2227ed7,
en,line:0ef7899,"Marline : As an adventurer, I didn't have time for stable relationships.",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,313,7d762cca,
en,line:074f205,"Marline : One night here, one night there. You have to rely on nobody and nobody relies on you.",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,314,d8bb6884,
en,line:056b815,Marline : No time for trouble!,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,315,b94d19d6,
en,line:07fb59b,Bulle : You never had friends then?,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,316,5a5a7411,
en,line:0d908cb,"Marline : No, why would I?",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,317,a350f64d,
en,line:0d2cfac,Marline : An.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,320,ece4454f,
en,line:0fd08fe,Marline : Adventurer.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,321,207cefbd,
en,line:0833fcb,Marline : Must.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,322,448d1d37,
en,line:08252ad,Marline : Fend.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,323,4233d530,
en,line:0c8f133,Marline : For.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,324,b8c5dbf8,
en,line:03db4e4,Marline :<b><size=600%>THEMSELF!!!</size=600%></b>,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,325,6aef3801,
en,line:0545a5a,Bulle : That's so lame. I've made friends since I left my mom and dad's house.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,329,c16200ef,
en,line:0045240,"Marline : Roooh Bulle, I had friends at your gae too, but nowadays there's no one anymore.",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,332,35425f5c,
en,line:0e56b78,"Marline : When you're an adult everyone forsakes you, believe me!",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,333,77a85d82,
en,line:0000ca1,"Marline : At the end, there's only adventure left for you!",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,334,d30cfc8b,
en,line:07ee23a,Bulle : I don't believe you.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,336,865de1ba,
en,line:0431058,Marline : As you wish...,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,337,5285fed3,
en,line:0598532,Marline : Go on your way then. And you will see with your own eyes!,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Story_CIMETIERE_1,338,782842b9,
en,line:0975e4e,"Marline : Bulle, if you answer correctly to <b>all</b> my questions, I'll give you a <color=#FFC300>craft recipe</color>.",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,345,301bbbd4,
en,line:014ce59,Bulle : J'accepte le défi !,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,347,e4140d5d,
en,line:05d0f55,Marline : <b>Première question</b> !,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,349,fafbb8dd,
en,line:0f0193e,Marline : Avec quoi fabrique-t-on un <color=#FFC300>poulpe coussin</color=#FFC300> ?,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,350,40776937,
en,line:0a7755e,Marline : Un <color=#FFC300>poulpe</color=#FFC300> et une <color=#FFC300>banane</color=#FFC300>.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,352,2d2333b2,
en,line:0aac18e,"Marline : Bien joué, tu es plus intelligent que je ne le pensais.",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,353,dc500b6f,
en,line:00f8302,Marline : Une <color=#FFC300>méduse</color=#FFC300> et une <color=#FFC300>banane</color=#FFC300>.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,355,ee8434c0,
en,line:0e9f962,"Marline : Non Bulle, réfléchis un peu...",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,357,6d6c30ab,
en,line:0a16e64,"Marline : Retente ta chance, avec quoi fabrique-t-on un <color=#FFC300>poulpe coussin</color=#FFC300> ?",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,359,2b961939,
en,line:0929ca1,Marline : Un <color=#FFC300>poulpe</color=#FFC300> et une <color=#FFC300>banane</color=#FFC300>.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,360,2d2333b2,
en,line:0449f73,"Marline : Bien joué, tu vois quand tu veux !",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,361,fd6fe6e5,
en,line:001a7cc,Marline : Des coussins.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,362,83371ffd,
en,line:019560b,Marline : Ta tête est aussi vide que celle de ton père ma parole...,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,364,0c265427,
en,line:0af6a2a,Marline : Aller Bulle tu peux y arriver !,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,366,0f82a4f9,
en,line:0e0a2d1,Marline : Il ne te reste plus beaucoup de choix...,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,367,1fee8710,
en,line:07791c7,Marline : Avec quoi fabrique-t-on un <color=#FFC300>poulpe coussin</color=#FFC300> ?,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,368,40776937,
en,line:04efdff,Marline : Un <color=#FFC300>poulpe</color=#FFC300> et une <color=#FFC300>banane</color=#FFC300>.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,369,2d2333b2,
en,line:04d5f06,Marline : Bravo Bulle !,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,370,5c537cd1,
en,line:0e19675,Marline : Des coussins.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,371,83371ffd,
en,line:0bc1f7b,Marline : Ta tête est aussi vide que celle de ton père ma parole...,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,373,0c265427,
en,line:0d324c0,"Marline : Retente ta chance, avec quoi fabrique-t-on un <color=#FFC300>poulpe coussin</color=#FFC300> ?",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,375,2b961939,
en,line:0313d62,Marline : Un <color=#FFC300>poulpe</color=#FFC300> et une <color=#FFC300>banane</color=#FFC300>.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,376,2d2333b2,
en,line:0dd4fd1,"Marline : Bien joué, tu vois quand tu veux !",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,377,fd6fe6e5,
en,line:0363699,Marline : Une <color=#FFC300>méduse</color=#FFC300> et une <color=#FFC300>banane</color=#FFC300>.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,378,ee8434c0,
en,line:0ea9fae,"Marline : Non Bulle, réfléchis un peu...",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,380,6d6c30ab,
en,line:02912d7,"Marline : Retente ta chance, avec quoi fabrique-t-on un <color=#FFC300>poulpe coussin</color=#FFC300> ?",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,382,2b961939,
en,line:0d1009c,Marline : Aller Bulle tu peux y arriver !,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,383,0f82a4f9,
en,line:07a8e3b,Marline : Il ne te reste plus beaucoup de choix...,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,384,1fee8710,
en,line:0f9258d,Marline : Avec quoi fabrique-t-on un <color=#FFC300>poulpe coussin</color=#FFC300> ?,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,385,40776937,
en,line:0e4868b,Marline : Un <color=#FFC300>poulpe</color=#FFC300> et une <color=#FFC300>banane</color=#FFC300>.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,386,2d2333b2,
en,line:06d89fe,Marline : Bravo Bulle !,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,387,5c537cd1,
en,line:1ca73aa,Bulle : A ton avis ?,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,388,d15aeb7c,
en,line:03693a6,"Marline : Bulle, un peu d'effort...",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,389,527057c4,
en,line:0d86364,"Marline : Retente ta chance, avec quoi fabrique-t-on un <color=#FFC300>poulpe coussin</color=#FFC300> ?",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,390,2b961939,
en,line:034e5ec,Marline : Un <color=#FFC300>poulpe</color=#FFC300> et une <color=#FFC300>banane</color=#FFC300>.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,391,2d2333b2,
en,line:06c480b,"Marline : Bien joué, tu vois quand tu veux !",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,392,fd6fe6e5,
en,line:01f0f58,Marline : Des coussins.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,393,83371ffd,
en,line:042af72,Marline : Ta tête est aussi vide que celle de ton père ma parole...,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,395,0c265427,
en,line:0618461,Marline : Aller Bulle tu peux y arriver !,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,397,0f82a4f9,
en,line:08a50a0,Marline : Il ne te reste plus beaucoup de choix...,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,398,1fee8710,
en,line:0100a30,Marline : Avec quoi fabrique-t-on un <color=#FFC300>poulpe coussin</color=#FFC300> ?,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,399,40776937,
en,line:075cdc5,Marline : Un <color=#FFC300>poulpe</color=#FFC300> et une <color=#FFC300>banane</color=#FFC300>.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,400,2d2333b2,
en,line:0f551bf,Marline : Bravo Bulle !,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,401,5c537cd1,
en,line:0699f92,Marline : <b>Deuxième question</b>.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,402,73b35db4,
en,line:0e67fdf,Marline : Qui est le meilleur acteur de l'océan ?,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,403,b2e3f3ca,
en,line:0149783,Marline : Willem Dafeau,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,404,43c51cb3,
en,line:0c5a5db,Marline : Ça se voit que tu n'y connais rien mais bon je peux pas t'en vouloir t'es encore jeune...,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,405,21d4d583,
en,line:0ff5f5a,Marline : Noémie Merlant.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,406,e5f7cb88,
en,line:0cd7ca7,Marline : Non Bulle...comment tu peux penser ça...,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,407,5cb03ce2,
en,line:0abf687,Marline : La seule chose bien avec cette actrice c'est qu'elle porte bien son nom.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,408,a81cbf38,
en,line:0703298,Marline : Elle m'a toujours énervée avec son regard de merlan frit là.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,409,00a54297,
en,line:0ef0f69,Marline : Carrie Fisher.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,410,81d347c9,
en,line:0316147,Marline : Tu es un poisson de goût Bulle ! Carrie Fisher c'était une <b><size=170%>vraie<size=170%></b> aventurière dans tous ses films !,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,411,90e7b527,
en,line:06a6c5c,"Marline : C'était mon modèle quand j'avais ton âge, j'aimais tellement Sky Wars...",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,412,3907cb7a,
en,line:23ea058,Bulle : C'est John Cen'eau pupulupuuuu pupululupuuu.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,414,223506f2,
en,line:024ceb0,"Marline : Bulle, ton humour est <mspace=1.10em>inégalable</mspace=1.10em>.",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,415,fb06fd4d,
en,line:0af9b27,Marline : <b>Troisième et dernière question.</b>,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,416,84fda25b,
en,line:08e4aba,Marline : Qui est la meilleure personne du monde ?,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,417,c9b2022c,
en,line:1bce7d9,Bulle : Je sais pas. Mais c'est pas toi en tout cas !,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,418,2957d079,
en,line:02512a2,"Marline : Si c'est comme ça, tu n'auras rien petit insolent ! Oust !",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,419,44cdbff7,
en,line:0057990,Marline : La mère de ton père.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,420,c3d10013,
en,line:08cc079,Marline : Tu as raison là dessus Bullot ! Tiens tu l'as bien mérité.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,421,a1b635ab,
en,line:0966d78,"Marline : Quand tu l'auras fabriqué tu pourras voir plus longtemps dans le noir, c'est super pratique pour explorer certaines zones crois moi !",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,424,07ab1832,
en,line:0b2ad9a,"Bulle : Merci mamie, c'est trop cool !!",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,426,4c5708fe,
en,line:09d4bc4,"Marline : Oui, oui, maintenant à toi d'en fabriquer une ! L'aventure n'attend pas !",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,428,82eb95f5,
en,line:086f0dc,Marline : La plus grande aventurière de l'océan.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,429,fb9406d0,
en,line:0866071,Marline : Tu as bien raison la dessus Bullot ! Tiens tu l'as bien mérité.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,430,3c1a631b,
en,line:06620ec,"Marline : Quand tu l'auras fabriqué tu pourras voir plus longtemps dans le noir, c'est super pratique pour explorer certaines zones crois moi !",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,433,07ab1832,
en,line:0377e87,"Bulle : Merci mamie, c'est trop cool !!",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,435,4c5708fe,
en,line:026d8bb,"Marline : Oui, oui, maintenant à toi d'en fabriquer une ! L'aventure n'attend pas !",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,437,82eb95f5,
en,line:273b789,Marline : Ta grand-mère préférée.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,438,bb8f3b2f,
en,line:07e6286,Marline : Tu as bien raison la dessus Bullot ! Tiens tu l'as bien mérité.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,439,3c1a631b,
en,line:0d9c0f1,"Marline : Quand tu l'auras fabriqué tu pourras voir bien longtemps dans le noir, c'est super pratique pour explorer certaines zones crois moi !",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,442,10da5c7e,
en,line:094f4c7,"Bulle : Merci mamie, c'est trop cool !!",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,444,4c5708fe,
en,line:0f0d3d4,"Marline : Oui, oui, maintenant à toi d'en fabriquer une ! L'aventure n'attend pas !",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Quete_LUMIERE,446,82eb95f5,
en,line:07a2bc9,Marline: Hello Bulle.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Salute,454,a9e2be8f,
en,line:0cb1426,Marline: Under the seaaa- ,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Salute,458,74a570fe,
en,line:0afb678,"Marline: Oh Bulle, you're there!",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Salute,459,9a667eb6,
en,line:0c8ea4a,Marline: Are you going to stay there all day? ,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Aurevoir,468,be0d43ee,
en,line:0cc0b4e,Marline: I've got a busy schedule.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Aurevoir,470,4c5a0bb8,
en,line:0b1ebeb,"Marline: I believe the next <color=""white"">Marine Current</color=""white""> towards adventure leaves soon.",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Aurevoir,473,704a379a,
en,line:04f9ea5,Marline: You should hurry up and go get it.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Aurevoir,474,c21cd23b,
en,line:07fe25f,"Marline: Thanks, I'll use it to throw at your dad the next time he's looking for you.",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Receive,482,1b824b02,
en,line:0359fee,"Marline: Thanks Bulle, something I can use on my next trip! ",Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Receive_Like,489,e3b007b8,
en,line:04bece2,Marline: Even Napoleon never gave me such a beautiful gift! Thank you Bulle.,Assets/Babbles/YarnSpinner/Français/YarnPackMarline.yarn,Marline_Receive_Like,491,2bd0ea9c,
